rate,min_range,status,year,max_range
0.36,769737.1098,head,1919,796279.7688
0.37,796279.7688,head,1919,822822.4277
0.38,822822.4277,head,1919,849365.0867
0.39,849365.0867,head,1919,875907.7457
0.4,875907.7457,head,1919,902450.4046
0.41,902450.4046,head,1919,928993.0636
0.42,928993.0636,head,1919,955535.7225
0.43,955535.7225,head,1919,982078.3815
0.44,982078.3815,head,1919,1008621.04
0.45,1008621.04,head,1919,1035163.699
0.46,1035163.699,head,1919,1061706.358
0.47,1061706.358,head,1919,1088249.017
0.48,1088249.017,head,1919,1114791.676
0.49,1114791.676,head,1919,1141334.335
0.5,1141334.335,head,1919,1167876.994
0.51,1167876.994,head,1919,1194419.653
0.52,1194419.653,head,1919,1220962.312
0.53,1220962.312,head,1919,1247504.971
0.54,1247504.971,head,1919,1274047.63
0.55,1274047.63,head,1919,1300590.289
0.56,1300590.289,head,1919,1327132.948
0.6,1327132.948,head,1919,1990699.422
0.64,1990699.422,head,1919,2654265.896
0.68,2654265.896,head,1919,3981398.844
0.71,3981398.844,head,1919,6635664.74
0.72,6635664.74,head,1919,13271329.48
0.73,13271329.48,head,1919,
0.06,0.0,married,1918,60819.60265
0.12,60819.60265,married,1918,76024.50331
0.13,76024.50331,married,1918,91229.40397
0.14,91229.40397,married,1918,121639.2053
0.15,121639.2053,married,1918,152049.0066
0.16,152049.0066,married,1918,182458.8079
0.17,182458.8079,married,1918,212868.6093
0.18,212868.6093,married,1918,243278.4106
0.19,243278.4106,married,1918,273688.2119
0.2,273688.2119,married,1918,304098.0132
0.21,304098.0132,married,1918,334507.8146
0.22,334507.8146,married,1918,364917.6159
0.23,364917.6159,married,1918,395327.4172
0.24,395327.4172,married,1918,425737.2185
0.25,425737.2185,married,1918,456147.0199
0.26,456147.0199,married,1918,486556.8212
0.27,486556.8212,married,1918,516966.6225
0.28,516966.6225,married,1918,547376.4238
0.29,547376.4238,married,1918,577786.2252
0.3,577786.2252,married,1918,608196.0265
0.31,608196.0265,married,1918,638605.8278
0.32,638605.8278,married,1918,669015.6291
0.33,669015.6291,married,1918,699425.4305
0.34,699425.4305,married,1918,729835.2318
0.35,729835.2318,married,1918,760245.0331
0.36,760245.0331,married,1918,790654.8344
0.37,790654.8344,married,1918,821064.6358
0.38,821064.6358,married,1918,851474.4371
0.39,851474.4371,married,1918,881884.2384
0.4,881884.2384,married,1918,912294.0397
0.41,912294.0397,married,1918,942703.8411
0.42,942703.8411,married,1918,973113.6424
0.43,973113.6424,married,1918,1003523.444
0.44,1003523.444,married,1918,1033933.245
0.45,1033933.245,married,1918,1064343.046
0.46,1064343.046,married,1918,1094752.848
0.47,1094752.848,married,1918,1125162.649
0.48,1125162.649,married,1918,1155572.45
0.49,1155572.45,married,1918,1185982.252
0.5,1185982.252,married,1918,1216392.053
0.51,1216392.053,married,1918,1246801.854
0.52,1246801.854,married,1918,1277211.656
0.53,1277211.656,married,1918,1307621.457
0.54,1307621.457,married,1918,1338031.258
0.55,1338031.258,married,1918,1368441.06
0.56,1368441.06,married,1918,1398850.861
0.57,1398850.861,married,1918,1429260.662
0.58,1429260.662,married,1918,1459670.464
0.59,1459670.464,married,1918,1490080.265
0.6,1490080.265,married,1918,1520490.066
0.64,1520490.066,married,1918,2280735.099
0.68,2280735.099,married,1918,3040980.132
0.72,3040980.132,married,1918,4561470.199
0.75,4561470.199,married,1918,7602450.331
0.76,7602450.331,married,1918,15204900.66
0.77,15204900.66,married,1918,
0.06,0.0,married_sep,1918,60819.60265
0.12,60819.60265,married_sep,1918,76024.50331
0.13,76024.50331,married_sep,1918,91229.40397
0.14,91229.40397,married_sep,1918,121639.2053
0.15,121639.2053,married_sep,1918,152049.0066
0.16,152049.0066,married_sep,1918,182458.8079
0.17,182458.8079,married_sep,1918,212868.6093
0.18,212868.6093,married_sep,1918,243278.4106
0.19,243278.4106,married_sep,1918,273688.2119
0.2,273688.2119,married_sep,1918,304098.0132
0.21,304098.0132,married_sep,1918,334507.8146
0.22,334507.8146,married_sep,1918,364917.6159
0.23,364917.6159,married_sep,1918,395327.4172
0.24,395327.4172,married_sep,1918,425737.2185
0.25,425737.2185,married_sep,1918,456147.0199
0.26,456147.0199,married_sep,1918,486556.8212
0.27,486556.8212,married_sep,1918,516966.6225
0.28,516966.6225,married_sep,1918,547376.4238
0.29,547376.4238,married_sep,1918,577786.2252
0.3,577786.2252,married_sep,1918,608196.0265
0.31,608196.0265,married_sep,1918,638605.8278
0.32,638605.8278,married_sep,1918,669015.6291
0.33,669015.6291,married_sep,1918,699425.4305
0.34,699425.4305,married_sep,1918,729835.2318
0.35,729835.2318,married_sep,1918,760245.0331
0.36,760245.0331,married_sep,1918,790654.8344
0.37,790654.8344,married_sep,1918,821064.6358
0.38,821064.6358,married_sep,1918,851474.4371
0.39,851474.4371,married_sep,1918,881884.2384
0.4,881884.2384,married_sep,1918,912294.0397
0.41,912294.0397,married_sep,1918,942703.8411
0.42,942703.8411,married_sep,1918,973113.6424
0.43,973113.6424,married_sep,1918,1003523.444
0.44,1003523.444,married_sep,1918,1033933.245
0.45,1033933.245,married_sep,1918,1064343.046
0.46,1064343.046,married_sep,1918,1094752.848
0.47,1094752.848,married_sep,1918,1125162.649
0.48,1125162.649,married_sep,1918,1155572.45
0.49,1155572.45,married_sep,1918,1185982.252
0.5,1185982.252,married_sep,1918,1216392.053
0.51,1216392.053,married_sep,1918,1246801.854
0.52,1246801.854,married_sep,1918,1277211.656
0.53,1277211.656,married_sep,1918,1307621.457
0.54,1307621.457,married_sep,1918,1338031.258
0.55,1338031.258,married_sep,1918,1368441.06
0.56,1368441.06,married_sep,1918,1398850.861
0.57,1398850.861,married_sep,1918,1429260.662
0.58,1429260.662,married_sep,1918,1459670.464
0.59,1459670.464,married_sep,1918,1490080.265
0.6,1490080.265,married_sep,1918,1520490.066
0.64,1520490.066,married_sep,1918,2280735.099
0.68,2280735.099,married_sep,1918,3040980.132
0.72,3040980.132,married_sep,1918,4561470.199
0.75,4561470.199,married_sep,1918,7602450.331
0.76,7602450.331,married_sep,1918,15204900.66
0.77,15204900.66,married_sep,1918,
0.06,0.0,single,1918,60819.60265
0.12,60819.60265,single,1918,76024.50331
0.13,76024.50331,single,1918,91229.40397
0.14,91229.40397,single,1918,121639.2053
0.15,121639.2053,single,1918,152049.0066
0.16,152049.0066,single,1918,182458.8079
0.17,182458.8079,single,1918,212868.6093
0.18,212868.6093,single,1918,243278.4106
0.19,243278.4106,single,1918,273688.2119
0.2,273688.2119,single,1918,304098.0132
0.21,304098.0132,single,1918,334507.8146
0.22,334507.8146,single,1918,364917.6159
0.23,364917.6159,single,1918,395327.4172
0.24,395327.4172,single,1918,425737.2185
0.25,425737.2185,single,1918,456147.0199
0.26,456147.0199,single,1918,486556.8212
0.27,486556.8212,single,1918,516966.6225
0.28,516966.6225,single,1918,547376.4238
0.29,547376.4238,single,1918,577786.2252
0.3,577786.2252,single,1918,608196.0265
0.31,608196.0265,single,1918,638605.8278
0.32,638605.8278,single,1918,669015.6291
0.33,669015.6291,single,1918,699425.4305
0.34,699425.4305,single,1918,729835.2318
0.35,729835.2318,single,1918,760245.0331
0.36,760245.0331,single,1918,790654.8344
0.37,790654.8344,single,1918,821064.6358
0.38,821064.6358,single,1918,851474.4371
0.39,851474.4371,single,1918,881884.2384
0.4,881884.2384,single,1918,912294.0397
0.41,912294.0397,single,1918,942703.8411
0.42,942703.8411,single,1918,973113.6424
0.43,973113.6424,single,1918,1003523.444
0.44,1003523.444,single,1918,1033933.245
0.45,1033933.245,single,1918,1064343.046
0.46,1064343.046,single,1918,1094752.848
0.47,1094752.848,single,1918,1125162.649
0.48,1125162.649,single,1918,1155572.45
0.49,1155572.45,single,1918,1185982.252
0.5,1185982.252,single,1918,1216392.053
0.51,1216392.053,single,1918,1246801.854
0.52,1246801.854,single,1918,1277211.656
0.53,1277211.656,single,1918,1307621.457
0.54,1307621.457,single,1918,1338031.258
0.55,1338031.258,single,1918,1368441.06
0.56,1368441.06,single,1918,1398850.861
0.57,1398850.861,single,1918,1429260.662
0.58,1429260.662,single,1918,1459670.464
0.59,1459670.464,single,1918,1490080.265
0.6,1490080.265,single,1918,1520490.066
0.64,1520490.066,single,1918,2280735.099
0.68,2280735.099,single,1918,3040980.132
0.72,3040980.132,single,1918,4561470.199
0.75,4561470.199,single,1918,7602450.331
0.76,7602450.331,single,1918,15204900.66
0.77,15204900.66,single,1918,
0.06,0.0,head,1918,60819.60265
0.12,60819.60265,head,1918,76024.50331
0.13,76024.50331,head,1918,91229.40397
0.14,91229.40397,head,1918,121639.2053
0.15,121639.2053,head,1918,152049.0066
0.16,152049.0066,head,1918,182458.8079
0.17,182458.8079,head,1918,212868.6093
0.18,212868.6093,head,1918,243278.4106
0.19,243278.4106,head,1918,273688.2119
0.2,273688.2119,head,1918,304098.0132
0.21,304098.0132,head,1918,334507.8146
0.22,334507.8146,head,1918,364917.6159
0.23,364917.6159,head,1918,395327.4172
0.24,395327.4172,head,1918,425737.2185
0.25,425737.2185,head,1918,456147.0199
0.26,456147.0199,head,1918,486556.8212
0.27,486556.8212,head,1918,516966.6225
0.28,516966.6225,head,1918,547376.4238
0.29,547376.4238,head,1918,577786.2252
0.3,577786.2252,head,1918,608196.0265
0.31,608196.0265,head,1918,638605.8278
0.32,638605.8278,head,1918,669015.6291
0.33,669015.6291,head,1918,699425.4305
0.34,699425.4305,head,1918,729835.2318
0.35,729835.2318,head,1918,760245.0331
0.36,760245.0331,head,1918,790654.8344
0.37,790654.8344,head,1918,821064.6358
0.38,821064.6358,head,1918,851474.4371
0.39,851474.4371,head,1918,881884.2384
0.4,881884.2384,head,1918,912294.0397
0.41,912294.0397,head,1918,942703.8411
0.42,942703.8411,head,1918,973113.6424
0.43,973113.6424,head,1918,1003523.444
0.44,1003523.444,head,1918,1033933.245
0.45,1033933.245,head,1918,1064343.046
0.46,1064343.046,head,1918,1094752.848
0.47,1094752.848,head,1918,1125162.649
0.48,1125162.649,head,1918,1155572.45
0.49,1155572.45,head,1918,1185982.252
0.5,1185982.252,head,1918,1216392.053
0.51,1216392.053,head,1918,1246801.854
0.52,1246801.854,head,1918,1277211.656
0.53,1277211.656,head,1918,1307621.457
0.54,1307621.457,head,1918,1338031.258
0.55,1338031.258,head,1918,1368441.06
0.56,1368441.06,head,1918,1398850.861
0.57,1398850.861,head,1918,1429260.662
0.58,1429260.662,head,1918,1459670.464
0.59,1459670.464,head,1918,1490080.265
0.6,1490080.265,head,1918,1520490.066
0.64,1520490.066,head,1918,2280735.099
0.68,2280735.099,head,1918,3040980.132
0.72,3040980.132,head,1918,4561470.199
0.75,4561470.199,head,1918,7602450.331
0.76,7602450.331,head,1918,15204900.66
0.77,15204900.66,head,1918,
0.02,0.0,married,1917,35874.0625
0.04,35874.0625,married,1917,89685.15625
0.05,89685.15625,married,1917,134527.7344
0.06,134527.7344,married,1917,179370.3125
0.07,179370.3125,married,1917,224212.8906
0.08,224212.8906,married,1917,269055.4688
0.09,269055.4688,married,1917,358740.625
0.12,358740.625,married,1917,717481.25
0.16,717481.25,married,1917,1076221.875
0.21,1076221.875,married,1917,1434962.5
0.26,1434962.5,married,1917,1793703.125
0.31,1793703.125,married,1917,2690554.688
0.35,2690554.688,married,1917,3587406.25
0.41,3587406.25,married,1917,4484257.813
0.46,4484257.813,married,1917,5381109.375
0.5,5381109.375,married,1917,8968515.625
0.54,8968515.625,married,1917,13452773.44
0.59,13452773.44,married,1917,17937031.25
0.65,17937031.25,married,1917,26905546.88
0.66,26905546.88,married,1917,35874062.5
0.67,35874062.5,married,1917,
0.02,0.0,married_sep,1917,35874.0625
0.04,35874.0625,married_sep,1917,89685.15625
0.05,89685.15625,married_sep,1917,134527.7344
0.06,134527.7344,married_sep,1917,179370.3125
0.07,179370.3125,married_sep,1917,224212.8906
0.08,224212.8906,married_sep,1917,269055.4688
0.09,269055.4688,married_sep,1917,358740.625
0.12,358740.625,married_sep,1917,717481.25
0.16,717481.25,married_sep,1917,1076221.875
0.21,1076221.875,married_sep,1917,1434962.5
0.26,1434962.5,married_sep,1917,1793703.125
0.31,1793703.125,married_sep,1917,2690554.688
0.35,2690554.688,married_sep,1917,3587406.25
0.41,3587406.25,married_sep,1917,4484257.813
0.46,4484257.813,married_sep,1917,5381109.375
0.5,5381109.375,married_sep,1917,8968515.625
0.54,8968515.625,married_sep,1917,13452773.44
0.59,13452773.44,married_sep,1917,17937031.25
0.65,17937031.25,married_sep,1917,26905546.88
0.66,26905546.88,married_sep,1917,35874062.5
0.67,35874062.5,married_sep,1917,
0.02,0.0,single,1917,35874.0625
0.04,35874.0625,single,1917,89685.15625
0.05,89685.15625,single,1917,134527.7344
0.06,134527.7344,single,1917,179370.3125
0.07,179370.3125,single,1917,224212.8906
0.08,224212.8906,single,1917,269055.4688
0.09,269055.4688,single,1917,358740.625
0.12,358740.625,single,1917,717481.25
0.16,717481.25,single,1917,1076221.875
0.21,1076221.875,single,1917,1434962.5
0.26,1434962.5,single,1917,1793703.125
0.31,1793703.125,single,1917,2690554.688
0.35,2690554.688,single,1917,3587406.25
0.41,3587406.25,single,1917,4484257.813
0.46,4484257.813,single,1917,5381109.375
0.5,5381109.375,single,1917,8968515.625
0.54,8968515.625,single,1917,13452773.44
0.59,13452773.44,single,1917,17937031.25
0.65,17937031.25,single,1917,26905546.88
0.66,26905546.88,single,1917,35874062.5
0.67,35874062.5,single,1917,
0.02,0.0,head,1917,35874.0625
0.04,35874.0625,head,1917,89685.15625
0.05,89685.15625,head,1917,134527.7344
0.06,134527.7344,head,1917,179370.3125
0.07,179370.3125,head,1917,224212.8906
0.08,224212.8906,head,1917,269055.4688
0.09,269055.4688,head,1917,358740.625
0.12,358740.625,head,1917,717481.25
0.16,717481.25,head,1917,1076221.875
0.21,1076221.875,head,1917,1434962.5
0.26,1434962.5,head,1917,1793703.125
0.31,1793703.125,head,1917,2690554.688
0.35,2690554.688,head,1917,3587406.25
0.41,3587406.25,head,1917,4484257.813
0.46,4484257.813,head,1917,5381109.375
0.5,5381109.375,head,1917,8968515.625
0.54,8968515.625,head,1917,13452773.44
0.59,13452773.44,head,1917,17937031.25
0.65,17937031.25,head,1917,26905546.88
0.66,26905546.88,head,1917,35874062.5
0.67,35874062.5,head,1917,
0.02,0.0,married,1916,421273.3945
0.03,421273.3945,married,1916,842546.789
0.04,842546.789,married,1916,1263820.183
0.05,1263820.183,married,1916,1685093.578
0.06,1685093.578,married,1916,2106366.972
0.07,2106366.972,married,1916,3159550.459
0.08,3159550.459,married,1916,4212733.945
0.09,4212733.945,married,1916,5265917.431
0.1,5265917.431,married,1916,6319100.917
0.11,6319100.917,married,1916,10531834.86
0.12,10531834.86,married,1916,21063669.72
0.13,21063669.72,married,1916,31595504.59
0.14,31595504.59,married,1916,42127339.45
0.15,42127339.45,married,1916,
0.02,0.0,married_sep,1916,421273.3945
0.03,421273.3945,married_sep,1916,842546.789
0.04,842546.789,married_sep,1916,1263820.183
0.05,1263820.183,married_sep,1916,1685093.578
0.06,1685093.578,married_sep,1916,2106366.972
0.07,2106366.972,married_sep,1916,3159550.459
0.08,3159550.459,married_sep,1916,4212733.945
0.09,4212733.945,married_sep,1916,5265917.431
0.1,5265917.431,married_sep,1916,6319100.917
0.11,6319100.917,married_sep,1916,10531834.86
0.12,10531834.86,married_sep,1916,21063669.72
0.13,21063669.72,married_sep,1916,31595504.59
0.14,31595504.59,married_sep,1916,42127339.45
0.15,42127339.45,married_sep,1916,
0.02,0.0,single,1916,421273.3945
0.03,421273.3945,single,1916,842546.789
0.04,842546.789,single,1916,1263820.183
0.05,1263820.183,single,1916,1685093.578
0.06,1685093.578,single,1916,2106366.972
0.07,2106366.972,single,1916,3159550.459
0.08,3159550.459,single,1916,4212733.945
0.09,4212733.945,single,1916,5265917.431
0.1,5265917.431,single,1916,6319100.917
0.11,6319100.917,single,1916,10531834.86
0.12,10531834.86,single,1916,21063669.72
0.13,21063669.72,single,1916,31595504.59
0.14,31595504.59,single,1916,42127339.45
0.15,42127339.45,single,1916,
0.02,0.0,head,1916,421273.3945
0.03,421273.3945,head,1916,842546.789
0.04,842546.789,head,1916,1263820.183
0.05,1263820.183,head,1916,1685093.578
0.06,1685093.578,head,1916,2106366.972
0.07,2106366.972,head,1916,3159550.459
0.08,3159550.459,head,1916,4212733.945
0.09,4212733.945,head,1916,5265917.431
0.1,5265917.431,head,1916,6319100.917
0.11,6319100.917,head,1916,10531834.86
0.12,10531834.86,head,1916,21063669.72
0.13,21063669.72,head,1916,31595504.59
0.14,31595504.59,head,1916,42127339.45
0.15,42127339.45,head,1916,
0.01,0.0,married,1915,454641.5842
0.02,454641.5842,married,1915,1136603.96
0.03,1136603.96,married,1915,1704905.941
0.04,1704905.941,married,1915,2273207.921
0.05,2273207.921,married,1915,5683019.802
0.06,5683019.802,married,1915,11366039.6
0.07,11366039.6,married,1915,
0.01,0.0,married_sep,1915,454641.5842
0.02,454641.5842,married_sep,1915,1136603.96
0.03,1136603.96,married_sep,1915,1704905.941
0.04,1704905.941,married_sep,1915,2273207.921
0.05,2273207.921,married_sep,1915,5683019.802
0.06,5683019.802,married_sep,1915,11366039.6
0.07,11366039.6,married_sep,1915,
0.01,0.0,single,1915,454641.5842
0.02,454641.5842,single,1915,1136603.96
0.03,1136603.96,single,1915,1704905.941
0.04,1704905.941,single,1915,2273207.921
0.05,2273207.921,single,1915,5683019.802
0.06,5683019.802,single,1915,11366039.6
0.07,11366039.6,single,1915,
0.01,0.0,head,1915,454641.5842
0.02,454641.5842,head,1915,1136603.96
0.03,1136603.96,head,1915,1704905.941
0.04,1704905.941,head,1915,2273207.921
0.05,2273207.921,head,1915,5683019.802
0.06,5683019.802,head,1915,11366039.6
0.07,11366039.6,head,1915,
0.01,0.0,married,1914,459188.0
0.02,459188.0,married,1914,1147970.0
0.03,1147970.0,married,1914,1721955.0
0.04,1721955.0,married,1914,2295940.0
0.05,2295940.0,married,1914,5739850.0
0.06,5739850.0,married,1914,11479700.0
0.07,11479700.0,married,1914,
0.01,0.0,married_sep,1914,459188.0
0.02,459188.0,married_sep,1914,1147970.0
0.03,1147970.0,married_sep,1914,1721955.0
0.04,1721955.0,married_sep,1914,2295940.0
0.05,2295940.0,married_sep,1914,5739850.0
0.06,5739850.0,married_sep,1914,11479700.0
0.07,11479700.0,married_sep,1914,
0.01,0.0,single,1914,459188.0
0.02,459188.0,single,1914,1147970.0
0.03,1147970.0,single,1914,1721955.0
0.04,1721955.0,single,1914,2295940.0
0.05,2295940.0,single,1914,5739850.0
0.06,5739850.0,single,1914,11479700.0
0.07,11479700.0,single,1914,
0.01,0.0,head,1914,459188.0
0.02,459188.0,head,1914,1147970.0
0.03,1147970.0,head,1914,1721955.0
0.04,1721955.0,head,1914,2295940.0
0.05,2295940.0,head,1914,5739850.0
0.06,5739850.0,head,1914,11479700.0
0.07,11479700.0,head,1914,
0.01,0.0,married,1913,463826.2626
0.02,463826.2626,married,1913,1159565.657
0.03,1159565.657,married,1913,1739348.485
0.04,1739348.485,married,1913,2319131.313
0.05,2319131.313,married,1913,5797828.283
0.06,5797828.283,married,1913,11595656.57
0.07,11595656.57,married,1913,
0.01,0.0,married_sep,1913,463826.2626
0.02,463826.2626,married_sep,1913,1159565.657
0.03,1159565.657,married_sep,1913,1739348.485
0.04,1739348.485,married_sep,1913,2319131.313
0.05,2319131.313,married_sep,1913,5797828.283
0.06,5797828.283,married_sep,1913,11595656.57
0.07,11595656.57,married_sep,1913,
0.01,0.0,single,1913,463826.2626
0.02,463826.2626,single,1913,1159565.657
0.03,1159565.657,single,1913,1739348.485
